id,nationalDex,name,stage,generalForm,uniqueForm,paldeaDex,formOrder,generation,type1,type2,genderDifference,homeAvailable,shinyAvailable,hasBaby,icon,homePic,homeShinyPic
671_04,671,Florges,2,,White Flower,147,04,6,Fairy,,FALSE,TRUE,TRUE,FALSE,671_04.png,671_04.png,671_04_S.png
671_01,671,Florges,2,,Yellow Flower,147,01,6,Fairy,,FALSE,TRUE,TRUE,FALSE,671_01.png,671_01.png,671_01_S.png
671_03,671,Florges,2,,Blue Flower,147,03,6,Fairy,,FALSE,TRUE,TRUE,FALSE,671_03.png,671_03.png,671_03_S.png
671_02,671,Florges,2,,Orange Flower,147,02,6,Fairy,,FALSE,TRUE,TRUE,FALSE,671_02.png,671_02.png,671_02_S.png
672_00,672,Skiddo,0,,,221,00,6,Grass,,FALSE,TRUE,TRUE,FALSE,672_00.png,672_00.png,672_00_S.png
673_00,673,Gogoat,1,,,222,00,6,Grass,,FALSE,TRUE,TRUE,FALSE,673_00.png,673_00.png,673_00_S.png
674_00,674,Pancham,,,,,00,6,Fighting,,FALSE,TRUE,TRUE,FALSE,674_00.png,674_00.png,674_00_S.png
675_00,675,Pangoro,,,,,00,6,Fighting,Dark,FALSE,TRUE,TRUE,FALSE,675_00.png,675_00.png,675_00_S.png
676_00,676,Furfrou,,,Natural Form,,00,6,Normal,,FALSE,TRUE,TRUE,FALSE,676_00.png,676_00.png,676_00_S.png
676_01,676,Furfrou,,,Heart Trim,,01,6,Normal,,FALSE,TRUE,FALSE,FALSE,676_01.png,676_01.png,676_01_S.png
676_02,676,Furfrou,,,Star Trim,,02,6,Normal,,FALSE,TRUE,TRUE,FALSE,676_02.png,676_02.png,676_02_S.png
676_03,676,Furfrou,,,Diamond Trim,,03,6,Normal,,FALSE,TRUE,TRUE,FALSE,676_03.png,676_03.png,676_03_S.png
676_06,676,Furfrou,,,Dandy Trim,,06,6,Normal,,FALSE,TRUE,TRUE,FALSE,676_06.png,676_06.png,676_06_S.png
676_04,676,Furfrou,,,Debutante Trim,,04,6,Normal,,FALSE,TRUE,TRUE,FALSE,676_04.png,676_04.png,676_04_S.png
676_07,676,Furfrou,,,La Reine Trim,,07,6,Normal,,FALSE,TRUE,TRUE,FALSE,676_07.png,676_07.png,676_07_S.png
676_09,676,Furfrou,,,Pharaoh Trim,,09,6,Normal,,FALSE,TRUE,TRUE,FALSE,676_09.png,676_09.png,676_09_S.png
676_08,676,Furfrou,,,Kabuki Trim,,08,6,Normal,,FALSE,TRUE,TRUE,FALSE,676_08.png,676_08.png,676_08_S.png
676_05,676,Furfrou,,,Matron Trim,,05,6,Normal,,FALSE,TRUE,TRUE,FALSE,676_05.png,676_05.png,676_05_S.png
677_00,677,Espurr,,,,,00,6,Psychic,,FALSE,TRUE,TRUE,FALSE,677_00.png,677_00.png,677_00_S.png
678_00,678,Meowstic,,,,,00,6,Psychic,,FALSE,TRUE,TRUE,FALSE,678_00.png,678_00.png,678_00_S.png
678_00_F,678,Meowstic,,,,,00,6,Psychic,,TRUE,TRUE,TRUE,FALSE,678_00.png,678_00_F.png,678_00_F_S.png
679_00,679,Honedge,,,,,00,6,Steel,Ghost,FALSE,TRUE,TRUE,FALSE,679_00.png,679_00.png,679_00_S.png
680_00,680,Doublade,,,,,00,6,Steel,Ghost,FALSE,TRUE,TRUE,FALSE,680_00.png,680_00.png,680_00_S.png
681_00,681,Aegislash,,,Shield Forme,,00,6,Steel,Ghost,FALSE,TRUE,TRUE,FALSE,681_00.png,681_00.png,681_00_S.png
681_01,681,Aegislash,,,Blade Forme,,01,6,Steel,Ghost,FALSE,FALSE,TRUE,FALSE,681_01.png,681_01.png,681_01_S.png
682_00,682,Spritzee,,,,,00,6,Fairy,,FALSE,TRUE,TRUE,FALSE,682_00.png,682_00.png,682_00_S.png
683_00,683,Aromatisse,,,,,00,6,Fairy,,FALSE,TRUE,TRUE,FALSE,683_00.png,683_00.png,683_00_S.png
684_00,684,Swirlix,,,,,00,6,Fairy,,FALSE,TRUE,TRUE,FALSE,684_00.png,684_00.png,684_00_S.png
685_00,685,Slurpuff,,,,,00,6,Fairy,,FALSE,TRUE,TRUE,FALSE,685_00.png,685_00.png,685_00_S.png
686_00,686,Inkay,,,,,00,6,Dark,Psychic,FALSE,TRUE,TRUE,FALSE,686_00.png,686_00.png,686_00_S.png
687_00,687,Malamar,,,,,00,6,Dark,Psychic,FALSE,TRUE,TRUE,FALSE,687_00.png,687_00.png,687_00_S.png
688_00,688,Binacle,,,,,00,6,Rock,Water,FALSE,TRUE,TRUE,FALSE,688_00.png,688_00.png,688_00_S.png
689_00,689,Barbaracle,,,,,00,6,Rock,Water,FALSE,TRUE,TRUE,FALSE,689_00.png,689_00.png,689_00_S.png
690_00,690,Skrelp,0,,,337,00,6,Poison,Water,FALSE,TRUE,TRUE,FALSE,690_00.png,690_00.png,690_00_S.png
691_00,691,Dragalge,1,,,338,00,6,Poison,Dragon,FALSE,TRUE,TRUE,FALSE,691_00.png,691_00.png,691_00_S.png
692_00,692,Clauncher,0,,,339,00,6,Water,,FALSE,TRUE,TRUE,FALSE,692_00.png,692_00.png,692_00_S.png
693_00,693,Clawitzer,1,,,340,00,6,Water,,FALSE,TRUE,TRUE,FALSE,693_00.png,693_00.png,693_00_S.png
694_00,694,Helioptile,,,,,00,6,Electric,Normal,FALSE,TRUE,TRUE,FALSE,694_00.png,694_00.png,694_00_S.png
695_00,695,Heliolisk,,,,,00,6,Electric,Normal,FALSE,TRUE,TRUE,FALSE,695_00.png,695_00.png,695_00_S.png
696_00,696,Tyrunt,,,,,00,6,Rock,Dragon,FALSE,TRUE,TRUE,FALSE,696_00.png,696_00.png,696_00_S.png
697_00,697,Tyrantrum,,,,,00,6,Rock,Dragon,FALSE,TRUE,TRUE,FALSE,697_00.png,697_00.png,697_00_S.png
698_00,698,Amaura,,,,,00,6,Rock,Ice,FALSE,TRUE,TRUE,FALSE,698_00.png,698_00.png,698_00_S.png
699_00,699,Aurorus,,,,,00,6,Rock,Ice,FALSE,TRUE,TRUE,FALSE,699_00.png,699_00.png,699_00_S.png
700_00,700,Sylveon,1,,,187,00,6,Fairy,,FALSE,TRUE,TRUE,FALSE,700_00.png,700_00.png,700_00_S.png
701_00,701,Hawlucha,0,,,301,00,6,Fighting,Flying,FALSE,TRUE,TRUE,FALSE,701_00.png,701_00.png,701_00_S.png
702_00,702,Dedenne,0,,,200,00,6,Electric,Fairy,FALSE,TRUE,TRUE,FALSE,702_00.png,702_00.png,702_00_S.png
703_00,703,Carbink,,,,,00,6,Rock,Fairy,FALSE,TRUE,TRUE,FALSE,703_00.png,703_00.png,703_00_S.png
704_00,704,Goomy,0,,,172,00,6,Dragon,,FALSE,TRUE,TRUE,FALSE,704_00.png,704_00.png,704_00_S.png
705_00,705,Sliggoo,1,,,173,00,6,Dragon,,FALSE,TRUE,TRUE,FALSE,705_00.png,705_00.png,705_00_S.png
705_01,705,Sliggoo,,Hisuian,,,01,6,Steel,Dragon,FALSE,TRUE,TRUE,FALSE,705_01.png,705_01.png,705_01_S.png
706_00,706,Goodra,2,,,174,00,6,Dragon,,FALSE,TRUE,TRUE,FALSE,706_00.png,706_00.png,706_00_S.png
706_01,706,Goodra,,Hisuian,,,01,6,Steel,Dragon,FALSE,TRUE,TRUE,FALSE,706_01.png,706_01.png,706_01_S.png
707_00,707,Klefki,0,,,240,00,6,Steel,Fairy,FALSE,TRUE,TRUE,FALSE,707_00.png,707_00.png,707_00_S.png
708_00,708,Phantump,,,,,00,6,Ghost,Grass,FALSE,TRUE,TRUE,FALSE,708_00.png,708_00.png,708_00_S.png
709_00,709,Trevenant,,,,,00,6,Ghost,Grass,FALSE,TRUE,TRUE,FALSE,709_00.png,709_00.png,709_00_S.png
710_00,710,Pumpkaboo,,,Average Size,,00,6,Ghost,Grass,FALSE,TRUE,TRUE,FALSE,710_00.png,710_00.png,710_00_S.png
710_01,710,Pumpkaboo,,,Small Size,,01,6,Ghost,Grass,FALSE,TRUE,TRUE,FALSE,710_01.png,710_01.png,710_01_S.png
710_02,710,Pumpkaboo,,,Large Size,,02,6,Ghost,Grass,FALSE,TRUE,TRUE,FALSE,710_02.png,710_02.png,710_02_S.png
710_03,710,Pumpkaboo,,,Super Size,,03,6,Ghost,Grass,FALSE,TRUE,TRUE,FALSE,710_03.png,710_03.png,710_03_S.png
711_00,711,Gourgeist,,,Average Size,,00,6,Ghost,Grass,FALSE,TRUE,TRUE,FALSE,711_00.png,711_00.png,711_00_S.png
711_01,711,Gourgeist,,,Small Size,,01,6,Ghost,Grass,FALSE,TRUE,TRUE,FALSE,711_01.png,711_01.png,711_01_S.png
711_02,711,Gourgeist,,,Large Size,,02,6,Ghost,Grass,FALSE,TRUE,TRUE,FALSE,711_02.png,711_02.png,711_02_S.png
711_03,711,Gourgeist,,,Super Size,,03,6,Ghost,Grass,FALSE,TRUE,TRUE,FALSE,711_03.png,711_03.png,711_03_S.png
712_00,712,Bergmite,0,,,363,00,6,Ice,,FALSE,TRUE,TRUE,FALSE,712_00.png,712_00.png,712_00_S.png
713_00,713,Avalugg,1,,,364,00,6,Ice,,FALSE,TRUE,TRUE,FALSE,713_00.png,713_00.png,713_00_S.png
713_01,713,Avalugg,,Hisuian,,,01,6,Ice,Rock,FALSE,TRUE,TRUE,FALSE,713_01.png,713_01.png,713_01_S.png
714_00,714,Noibat,0,,,303,00,6,Flying,Dragon,FALSE,TRUE,TRUE,FALSE,714_00.png,714_00.png,714_00_S.png
715_00,715,Noivern,1,,,304,00,6,Flying,Dragon,FALSE,TRUE,TRUE,FALSE,715_00.png,715_00.png,715_00_S.png
716_00,716,Xerneas,,,Neutral Mode,,00,6,Fairy,,FALSE,TRUE,TRUE,FALSE,716_00.png,716_00.png,716_00_S.png
716_01,716,Xerneas,,,Active Mode,,01,6,Fairy,,FALSE,FALSE,TRUE,FALSE,716_01.png,716_01.png,716_01_S.png
717_00,717,Yveltal,,,,,00,6,Dark,Flying,FALSE,TRUE,TRUE,FALSE,717_00.png,717_00.png,717_00_S.png
718_00,718,Zygarde,,,50% Forme,,00,6,Dragon,Ground,FALSE,TRUE,TRUE,FALSE,718_00.png,718_00.png,718_00_S.png
718_01,718,Zygarde,,,10% Forme,,01,6,Dragon,Ground,FALSE,TRUE,TRUE,FALSE,718_01.png,718_01.png,718_01_S.png
718_02,718,Zygarde,,,Complete Forme,,02,6,Dragon,Ground,FALSE,FALSE,TRUE,FALSE,718_02.png,718_02.png,718_02_S.png
718_03,718,Zygarde,,,50% Forme Power Construct,,03,6,Dragon,Ground,FALSE,FALSE,TRUE,FALSE,718_00.png,718_00.png,718_00_S.png
718_04,718,Zygarde,,,10% Forme Power Construct,,04,6,Dragon,Ground,FALSE,FALSE,TRUE,FALSE,718_01.png,718_01.png,718_01_S.png
719_00,719,Diancie,,,,,00,6,Rock,Fairy,FALSE,TRUE,TRUE,FALSE,719_00.png,719_00.png,719_00_S.png
719_01,719,Diancie,,Mega,,,01,6,Rock,Fairy,FALSE,FALSE,TRUE,FALSE,719_01.png,719_01.png,719_01_S.png
720_00,720,Hoopa,,,Hoopa Confined,,00,6,Psychic,Ghost,FALSE,TRUE,FALSE,FALSE,720_00.png,720_00.png,720_00_S.png
720_01,720,Hoopa,,,Hoopa Unbound,,01,6,Psychic,Dark,FALSE,TRUE,FALSE,FALSE,720_01.png,720_01.png,720_01_S.png
721_00,721,Volcanion,,,,,00,6,Fire,Water,FALSE,TRUE,FALSE,FALSE,721_00.png,721_00.png,721_00_S.png
722_00,722,Rowlet,,,,,00,7,Grass,Flying,FALSE,TRUE,TRUE,FALSE,722_00.png,722_00.png,722_00_S.png
723_00,723,Dartrix,,,,,00,7,Grass,Flying,FALSE,TRUE,TRUE,FALSE,723_00.png,723_00.png,723_00_S.png
724_00,724,Decidueye,,,,,00,7,Grass,Ghost,FALSE,TRUE,TRUE,FALSE,724_00.png,724_00.png,724_00_S.png
724_01,724,Decidueye,,Hisuian,,,01,7,Grass,Fighting,FALSE,TRUE,TRUE,FALSE,724_01.png,724_01.png,724_01_S.png
725_00,725,Litten,,,,,00,7,Fire,,FALSE,TRUE,TRUE,FALSE,725_00.png,725_00.png,725_00_S.png
726_00,726,Torracat,,,,,00,7,Fire,,FALSE,TRUE,TRUE,FALSE,726_00.png,726_00.png,726_00_S.png
727_00,727,Incineroar,,,,,00,7,Fire,Dark,FALSE,TRUE,TRUE,FALSE,727_00.png,727_00.png,727_00_S.png
728_00,728,Popplio,,,,,00,7,Water,,FALSE,TRUE,TRUE,FALSE,728_00.png,728_00.png,728_00_S.png
729_00,729,Brionne,,,,,00,7,Water,,FALSE,TRUE,TRUE,FALSE,729_00.png,729_00.png,729_00_S.png
730_00,730,Primarina,,,,,00,7,Water,Fairy,FALSE,TRUE,TRUE,FALSE,730_00.png,730_00.png,730_00_S.png
731_00,731,Pikipek,,,,,00,7,Normal,Flying,FALSE,TRUE,TRUE,FALSE,731_00.png,731_00.png,731_00_S.png
732_00,732,Trumbeak,,,,,00,7,Normal,Flying,FALSE,TRUE,TRUE,FALSE,732_00.png,732_00.png,732_00_S.png
733_00,733,Toucannon,,,,,00,7,Normal,Flying,FALSE,TRUE,TRUE,FALSE,733_00.png,733_00.png,733_00_S.png
734_00,734,Yungoos,0,,,27,00,7,Normal,,FALSE,TRUE,TRUE,FALSE,734_00.png,734_00.png,734_00_S.png
735_00,735,Gumshoos,1,,,28,00,7,Normal,,FALSE,TRUE,TRUE,FALSE,735_00.png,735_00.png,735_00_S.png
736_00,736,Grubbin,,,,,00,7,Bug,,FALSE,TRUE,TRUE,FALSE,736_00.png,736_00.png,736_00_S.png
737_00,737,Charjabug,,,,,00,7,Bug,Electric,FALSE,TRUE,TRUE,FALSE,737_00.png,737_00.png,737_00_S.png
738_00,738,Vikavolt,,,,,00,7,Bug,Electric,FALSE,TRUE,TRUE,FALSE,738_00.png,738_00.png,738_00_S.png
739_00,739,Crabrawler,0,,,118,00,7,Fighting,,FALSE,TRUE,TRUE,FALSE,739_00.png,739_00.png,739_00_S.png
740_00,740,Crabominable,1,,,119,00,7,Fighting,Ice,FALSE,TRUE,TRUE,FALSE,740_00.png,740_00.png,740_00_S.png
741_00,741,Oricorio,0,,Baile Style,100,00,7,Fire,Flying,FALSE,TRUE,TRUE,FALSE,741_00.png,741_00.png,741_00_S.png
741_01,741,Oricorio,0,,Pom-Pom Style,100,01,7,Electric,Flying,FALSE,TRUE,TRUE,FALSE,741_01.png,741_01.png,741_01_S.png
741_03,741,Oricorio,0,,Sensu Style,100,03,7,Ghost,Flying,FALSE,TRUE,TRUE,FALSE,741_03.png,741_03.png,741_03_S.png
741_02,741,Oricorio,0,,Pa’u Style,100,02,7,Psychic,Flying,FALSE,TRUE,TRUE,FALSE,741_02.png,741_02.png,741_02_S.png
742_00,742,Cutiefly,,,,,00,7,Bug,Fairy,FALSE,TRUE,TRUE,FALSE,742_00.png,742_00.png,742_00_S.png
743_00,743,Ribombee,,,,,00,7,Bug,Fairy,FALSE,TRUE,TRUE,FALSE,743_00.png,743_00.png,743_00_S.png
744_00,744,Rockruff,0,,,89,00,7,Rock,,FALSE,TRUE,TRUE,FALSE,744_00.png,744_00.png,744_00_S.png
745_00,745,Lycanroc,1,,Midday Form,90,00,7,Rock,,FALSE,TRUE,TRUE,FALSE,745_00.png,745_00.png,745_00_S.png
745_02,745,Lycanroc,1,,Dusk Form,90,02,7,Rock,,FALSE,TRUE,TRUE,FALSE,745_02.png,745_02.png,745_02_S.png
745_01,745,Lycanroc,1,,Midnight Form,90,01,7,Rock,,FALSE,TRUE,TRUE,FALSE,745_01.png,745_01.png,745_01_S.png
746_00,746,Wishiwashi,,,Solo Form,,00,7,Water,,FALSE,TRUE,TRUE,FALSE,746_00.png,746_00.png,746_00_S.png
746_01,746,Wishiwashi,,,School Form,,01,7,Water,,FALSE,FALSE,TRUE,FALSE,746_01.png,746_01.png,746_01_S.png
747_00,747,Mareanie,0,,,344,00,7,Poison,Water,FALSE,TRUE,TRUE,FALSE,747_00.png,747_00.png,747_00_S.png
748_00,748,Toxapex,1,,,345,00,7,Poison,Water,FALSE,TRUE,TRUE,FALSE,748_00.png,748_00.png,748_00_S.png
749_00,749,Mudbray,0,,,272,00,7,Ground,,FALSE,TRUE,TRUE,FALSE,749_00.png,749_00.png,749_00_S.png
750_00,750,Mudsdale,1,,,273,00,7,Ground,,FALSE,TRUE,TRUE,FALSE,750_00.png,750_00.png,750_00_S.png
751_00,751,Dewpider,,,,,00,7,Water,Bug,FALSE,TRUE,TRUE,FALSE,751_00.png,751_00.png,751_00_S.png
752_00,752,Araquanid,,,,,00,7,Water,Bug,FALSE,TRUE,TRUE,FALSE,752_00.png,752_00.png,752_00_S.png
753_00,753,Fomantis,0,,,247,00,7,Grass,,FALSE,TRUE,TRUE,FALSE,753_00.png,753_00.png,753_00_S.png
754_00,754,Lurantis,1,,,248,00,7,Grass,,FALSE,TRUE,TRUE,FALSE,754_00.png,754_00.png,754_00_S.png
755_00,755,Morelull,,,,,00,7,Grass,Fairy,FALSE,TRUE,TRUE,FALSE,755_00.png,755_00.png,755_00_S.png
756_00,756,Shiinotic,,,,,00,7,Grass,Fairy,FALSE,TRUE,TRUE,FALSE,756_00.png,756_00.png,756_00_S.png
757_00,757,Salandit,0,,,120,00,7,Poison,Fire,FALSE,TRUE,TRUE,FALSE,757_00.png,757_00.png,757_00_S.png
758_00,758,Salazzle,1,,,121,00,7,Poison,Fire,FALSE,TRUE,TRUE,FALSE,758_00.png,758_00.png,758_00_S.png
759_00,759,Stufful,,,,,00,7,Normal,Fighting,FALSE,TRUE,TRUE,FALSE,759_00.png,759_00.png,759_00_S.png
760_00,760,Bewear,,,,,00,7,Normal,Fighting,FALSE,TRUE,TRUE,FALSE,760_00.png,760_00.png,760_00_S.png
761_00,761,Bounsweet,0,,,81,00,7,Grass,,FALSE,TRUE,TRUE,FALSE,761_00.png,761_00.png,761_00_S.png
762_00,762,Steenee,1,,,82,00,7,Grass,,FALSE,TRUE,TRUE,FALSE,762_00.png,762_00.png,762_00_S.png
763_00,763,Tsareena,2,,,83,00,7,Grass,,FALSE,TRUE,TRUE,FALSE,763_00.png,763_00.png,763_00_S.png
764_00,764,Comfey,,,,,00,7,Fairy,,FALSE,TRUE,TRUE,FALSE,764_00.png,764_00.png,764_00_S.png
765_00,765,Oranguru,0,,,313,00,7,Normal,Psychic,FALSE,TRUE,TRUE,FALSE,765_00.png,765_00.png,765_00_S.png
766_00,766,Passimian,0,,,314,00,7,Fighting,,FALSE,TRUE,TRUE,FALSE,766_00.png,766_00.png,766_00_S.png
767_00,767,Wimpod,,,,,00,7,Bug,Water,FALSE,TRUE,TRUE,FALSE,767_00.png,767_00.png,767_00_S.png
768_00,768,Golisopod,,,,,00,7,Bug,Water,FALSE,TRUE,TRUE,FALSE,768_00.png,768_00.png,768_00_S.png
769_00,769,Sandygast,0,,,322,00,7,Ghost,Ground,FALSE,TRUE,TRUE,FALSE,769_00.png,769_00.png,769_00_S.png
770_00,770,Palossand,1,,,323,00,7,Ghost,Ground,FALSE,TRUE,TRUE,FALSE,770_00.png,770_00.png,770_00_S.png
771_00,771,Pyukumuku,,,,,00,7,Water,,FALSE,TRUE,TRUE,FALSE,771_00.png,771_00.png,771_00_S.png
772_00,772,Type: Null,,,,,00,7,Normal,,FALSE,TRUE,TRUE,FALSE,772_00.png,772_00.png,772_00_S.png
773_00,773,Silvally,,,,,00,7,Normal,,FALSE,TRUE,TRUE,FALSE,773_00.png,773_00.png,773_00_S.png
773_06,773,Silvally,,,Bug,,06,7,Bug,,FALSE,FALSE,TRUE,FALSE,773_06.png,773_06.png,773_06_S.png
773_13,773,Silvally,,,Psychic,,13,7,Psychic,,FALSE,FALSE,TRUE,FALSE,773_13.png,773_13.png,773_13_S.png
773_10,773,Silvally,,,Water,,10,7,Water,,FALSE,FALSE,TRUE,FALSE,773_10.png,773_10.png,773_10_S.png
773_16,773,Silvally,,,Dark,,16,7,Dark,,FALSE,FALSE,TRUE,FALSE,773_16.png,773_16.png,773_16_S.png
773_05,773,Silvally,,,Rock,,05,7,Rock,,FALSE,FALSE,TRUE,FALSE,773_05.png,773_05.png,773_05_S.png
773_08,773,Silvally,,,Steel,,08,7,Steel,,FALSE,FALSE,TRUE,FALSE,773_08.png,773_08.png,773_08_S.png
773_15,773,Silvally,,,Dragon,,15,7,Dragon,,FALSE,FALSE,TRUE,FALSE,773_15.png,773_15.png,773_15_S.png
773_12,773,Silvally,,,Electric,,12,7,Electric,,FALSE,FALSE,TRUE,FALSE,773_12.png,773_12.png,773_12_S.png
773_04,773,Silvally,,,Ground,,04,7,Ground,,FALSE,FALSE,TRUE,FALSE,773_04.png,773_04.png,773_04_S.png
773_03,773,Silvally,,,Poison,,03,7,Poison,,FALSE,FALSE,TRUE,FALSE,773_03.png,773_03.png,773_03_S.png
773_14,773,Silvally,,,Ice,,14,7,Ice,,FALSE,FALSE,TRUE,FALSE,773_14.png,773_14.png,773_14_S.png
773_07,773,Silvally,,,Ghost,,07,7,Ghost,,FALSE,FALSE,TRUE,FALSE,773_07.png,773_07.png,773_07_S.png
773_17,773,Silvally,,,Fairy,,17,7,Fairy,,FALSE,FALSE,TRUE,FALSE,773_17.png,773_17.png,773_17_S.png
773_11,773,Silvally,,,Grass,,11,7,Grass,,FALSE,FALSE,TRUE,FALSE,773_11.png,773_11.png,773_11_S.png
773_02,773,Silvally,,,Flying,,02,7,Flying,,FALSE,FALSE,TRUE,FALSE,773_02.png,773_02.png,773_02_S.png
773_01,773,Silvally,,,Fighting,,01,7,Fighting,,FALSE,FALSE,TRUE,FALSE,773_01.png,773_01.png,773_01_S.png
773_09,773,Silvally,,,Fire,,09,7,Fire,,FALSE,FALSE,TRUE,FALSE,773_09.png,773_09.png,773_09_S.png
774_00,774,Minior,,,Meteor Form,,00,7,Rock,Flying,FALSE,FALSE,FALSE,FALSE,774_00.png,774_00.png,774_00_S.png
774_01,774,Minior,,,Red Core,,01,7,Rock,Flying,FALSE,TRUE,TRUE,FALSE,774_01.png,774_01.png,774_01_S.png
774_07,774,Minior,,,Violet Core,,07,7,Rock,Flying,FALSE,TRUE,FALSE,FALSE,774_07.png,774_07.png,774_07_S.png
774_02,774,Minior,,,Orange Core,,02,7,Rock,Flying,FALSE,TRUE,FALSE,FALSE,774_02.png,774_02.png,774_02_S.png
774_05,774,Minior,,,Blue Core,,05,7,Rock,Flying,FALSE,TRUE,FALSE,FALSE,774_05.png,774_05.png,774_05_S.png
774_06,774,Minior,,,Indigo Core,,06,7,Rock,Flying,FALSE,TRUE,FALSE,FALSE,774_06.png,774_06.png,774_06_S.png
774_03,774,Minior,,,Yellow Core,,03,7,Rock,Flying,FALSE,TRUE,FALSE,FALSE,774_03.png,774_03.png,774_03_S.png
774_04,774,Minior,,,Green Core,,04,7,Rock,Flying,FALSE,TRUE,FALSE,FALSE,774_04.png,774_04.png,774_04_S.png
775_00,775,Komala,0,,,315,00,7,Normal,,FALSE,TRUE,TRUE,FALSE,775_00.png,775_00.png,775_00_S.png
776_00,776,Turtonator,,,,,00,7,Fire,Dragon,FALSE,TRUE,TRUE,FALSE,776_00.png,776_00.png,776_00_S.png
777_00,777,Togedemaru,,,,,00,7,Electric,Steel,FALSE,TRUE,TRUE,FALSE,777_00.png,777_00.png,777_00_S.png
778_00,778,Mimikyu,0,,Disguised Form,239,00,7,Ghost,Fairy,FALSE,TRUE,TRUE,FALSE,778_00.png,778_00.png,778_00_S.png
778_01,778,Mimikyu,,,Busted Form,,01,7,Ghost,Fairy,FALSE,FALSE,TRUE,FALSE,778_01.png,778_01.png,778_01_S.png
779_00,779,Bruxish,0,,,335,00,7,Water,Psychic,FALSE,TRUE,TRUE,FALSE,779_00.png,779_00.png,779_00_S.png
780_00,780,Drampa,,,,,00,7,Normal,Dragon,FALSE,TRUE,TRUE,FALSE,780_00.png,780_00.png,780_00_S.png
781_00,781,Dhelmise,,,,,00,7,Ghost,Grass,FALSE,TRUE,TRUE,FALSE,781_00.png,781_00.png,781_00_S.png
782_00,782,Jangmo-o,,,,,00,7,Dragon,,FALSE,TRUE,TRUE,FALSE,782_00.png,782_00.png,782_00_S.png
783_00,783,Hakamo-o,,,,,00,7,Dragon,Fighting,FALSE,TRUE,TRUE,FALSE,783_00.png,783_00.png,783_00_S.png
784_00,784,Kommo-o,,,,,00,7,Dragon,Fighting,FALSE,TRUE,TRUE,FALSE,784_00.png,784_00.png,784_00_S.png
785_00,785,Tapu Koko,,,,,00,7,Electric,Fairy,FALSE,TRUE,TRUE,FALSE,785_00.png,785_00.png,785_00_S.png
786_00,786,Tapu Lele,,,,,00,7,Psychic,Fairy,FALSE,TRUE,TRUE,FALSE,786_00.png,786_00.png,786_00_S.png
787_00,787,Tapu Bulu,,,,,00,7,Grass,Fairy,FALSE,TRUE,TRUE,FALSE,787_00.png,787_00.png,787_00_S.png
788_00,788,Tapu Fini,,,,,00,7,Water,Fairy,FALSE,TRUE,TRUE,FALSE,788_00.png,788_00.png,788_00_S.png
789_00,789,Cosmog,,,,,00,7,Psychic,,FALSE,TRUE,FALSE,FALSE,789_00.png,789_00.png,789_00_S.png
790_00,790,Cosmoem,,,,,00,7,Psychic,,FALSE,TRUE,FALSE,FALSE,790_00.png,790_00.png,790_00_S.png
791_00,791,Solgaleo,,,,,00,7,Psychic,Steel,FALSE,TRUE,TRUE,FALSE,791_00.png,791_00.png,791_00_S.png
792_00,792,Lunala,,,,,00,7,Psychic,Ghost,FALSE,TRUE,TRUE,FALSE,792_00.png,792_00.png,792_00_S.png
793_00,793,Nihilego,,,,,00,7,Rock,Poison,FALSE,TRUE,TRUE,FALSE,793_00.png,793_00.png,793_00_S.png
794_00,794,Buzzwole,,,,,00,7,Bug,Fighting,FALSE,TRUE,TRUE,FALSE,794_00.png,794_00.png,794_00_S.png
795_00,795,Pheromosa,,,,,00,7,Bug,Fighting,FALSE,TRUE,TRUE,FALSE,795_00.png,795_00.png,795_00_S.png
796_00,796,Xurkitree,,,,,00,7,Electric,,FALSE,TRUE,TRUE,FALSE,796_00.png,796_00.png,796_00_S.png
797_00,797,Celesteela,,,,,00,7,Steel,Flying,FALSE,TRUE,TRUE,FALSE,797_00.png,797_00.png,797_00_S.png
798_00,798,Kartana,,,,,00,7,Grass,Steel,FALSE,TRUE,TRUE,FALSE,798_00.png,798_00.png,798_00_S.png
799_00,799,Guzzlord,,,,,00,7,Dark,Dragon,FALSE,TRUE,TRUE,FALSE,799_00.png,799_00.png,799_00_S.png
800_00,800,Necrozma,,,,,00,7,Psychic,,FALSE,TRUE,TRUE,FALSE,800_00.png,800_00.png,800_00_S.png
800_01,800,Necrozma,,,Dusk Mane,,01,7,Psychic,Steel,FALSE,FALSE,TRUE,FALSE,800_01.png,800_01.png,800_01_S.png
800_02,800,Necrozma,,,Dawn Wings,,02,7,Psychic,Ghost,FALSE,FALSE,TRUE,FALSE,800_02.png,800_02.png,800_02_S.png
800_03,800,Necrozma,,,Ultra,,03,7,Psychic,Dragon,FALSE,FALSE,TRUE,FALSE,800_03.png,800_03.png,800_03_S.png
801_00,801,Magearna,,,,,00,7,Steel,Fairy,FALSE,TRUE,FALSE,FALSE,801_00.png,801_00.png,801_00_S.png
801_01,801,Magearna,,,Original Color,,01,7,Steel,Fairy,FALSE,TRUE,FALSE,FALSE,801_01.png,801_01.png,801_01_S.png
802_00,802,Marshadow,,,,,00,7,Fighting,Ghost,FALSE,TRUE,FALSE,FALSE,802_00.png,802_00.png,802_00_S.png
803_00,803,Poipole,,,,,00,7,Poison,,FALSE,TRUE,TRUE,FALSE,803_00.png,803_00.png,803_00_S.png
